วันที่ชำระเงิน,เวลาที่ชำระเงิน,หมายเลขใบเสร็จ / ID,รหัสถาดเก็บเงิน,ชื่อเมนู,ประเภทการสั่ง,จำนวน,ราคาต่อหน่วย,ยอดก่อนลด,ส่วนลดทั้งหมด,ส่วนลดทั้งหมด %,ราคาสุทธิ,ประเภทภาษีของรายการ,โต๊ะ,ประเภทการชำระเงิน,หมายเหตุ,หมวดสินค้า,สาขา
2023-12-10,20:46,9JV3Z,FS7,SOBA โซบะ (002)ร้อน/Hot x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,1,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-12-10,20:46,9JV3Z,FS7,STEWED DUCK SOBA โซบะเป็ดพะโล้ (009),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,1,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-10,21:33,LPGCF,FS7,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,5,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-10,21:33,LPGCF,FS7,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,5,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-10,21:33,LPGCF,FS7,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เย็น/Cold x 1,Dine-In,2,159,318.00,0.0,0.0,318.00,VATable,5,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-12,15:51,7TSKY,JM6,ไม่รับช้อนส้อมพลาสติก,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_93b0fcf3754881b49f629f3feaf2aac8ee66477877e49e756f9b86b4013424ee,E-Payment,,,JOJO SOBA SAMYAN
2023-12-12,15:51,7TSKY,JM6,SOBA ORIGINAL (001)เย็น/Cold x 1,Delivery,1,149,149.00,0.0,0.0,149.00,VATable,Counter_93b0fcf3754881b49f629f3feaf2aac8ee66477877e49e756f9b86b4013424ee,E-Payment,,SOBA,JOJO SOBA SAMYAN
2023-12-12,15:51,7TSKY,JM6,ODEN S โอเด้งเล็ก (018),Delivery,2,89,178.00,0.0,0.0,178.00,VATable,Counter_93b0fcf3754881b49f629f3feaf2aac8ee66477877e49e756f9b86b4013424ee,E-Payment,,ODEN,JOJO SOBA SAMYAN
2023-12-12,19:25,K2A1Y,JM6,SOBA ORIGINAL (001)เย็น/Cold x 1,Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-12-12,19:25,K2A1Y,JM6,SMOKED CHICKEN ไก่รมควัน (011),Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,3,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-12-12,19:25,K2A1Y,JM6,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-12,19:48,TYZ9A,JM6,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-12,19:48,TYZ9A,JM6,SOBA โซบะ (002)ร้อน/Hot x 1,Dine-In,2,100,200.00,0.0,0.0,200.00,VATable,2,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-12-12,19:48,TYZ9A,JM6,GYUDON(BEEF) ข้าวหน้าเนื้อ (016),Dine-In,1,139,139.00,0.0,0.0,139.00,VATable,2,โอนเงิน,,DONBURI,JOJO SOBA SAMYAN
2023-12-12,20:43,E8RQY,JM6,SHRIMP TEMPURA 3 กุ้งเทมปุระ3ตัว (014),Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,2,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-12-12,20:43,E8RQY,JM6,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-12,20:43,E8RQY,JM6,soba tea ชาโซบะ,Dine-In,1,40,40.00,0.0,0.0,40.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-12,20:43,E8RQY,JM6,YUZU SOBA โซบะยูสุ (003),Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,2,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-12-12,20:43,E8RQY,JM6,CUCUMBER SALAD สลัดแตงกวา (023),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-12-12,20:43,E8RQY,JM6,TAKO WASABI หมึกวาซาบิ (021),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-12-12,20:43,E8RQY,JM6,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)ร้อน/Hot x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-12,20:47,TRVYO,JM6,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,4,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-12,20:47,TRVYO,JM6,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,4,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-12,20:47,TRVYO,JM6,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เย็น/Cold x 1YUZU ยูสุ +89 x 1,Dine-In,1,248,248.00,0.0,0.0,248.00,VATable,4,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-12,20:47,TRVYO,JM6,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เพิ่มเส้น x 1เย็น/Cold x 1,Dine-In,1,209,209.00,0.0,0.0,209.00,VATable,4,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-13,12:57,NA4NE,WO5,GYUDON(BEEF) ข้าวหน้าเนื้อ (016),Dine-In,2,139,278.00,0.0,0.0,278.00,VATable,1,โอนเงิน,,DONBURI,JOJO SOBA SAMYAN
2023-12-13,12:57,NA4NE,WO5,ODEN S โอเด้งเล็ก (018),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,1,โอนเงิน,,ODEN,JOJO SOBA SAMYAN
2023-12-13,12:57,NA4NE,WO5,STEWED DUCK SOBA โซบะเป็ดพะโล้ (009),Dine-In,2,169,338.00,0.0,0.0,338.00,VATable,1,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-13,12:57,NA4NE,WO5,CURRY SOBA โซบะแกงกะหรี่เอ็นวัว (010),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,1,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-13,12:57,NA4NE,WO5,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,1,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-13,12:57,NA4NE,WO5,GENMAI CHA ชาข้าวคั่ว,Dine-In,3,30,90.00,0.0,0.0,90.00,VATable,1,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-13,12:57,NA4NE,WO5,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,1,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-13,14:05,C6F6L,WO5,STEWED DUCK SOBA โซบะเป็ดพะโล้ (009),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,3,Cash,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-13,18:31,S0KSG,WO5,soba tea ชาโซบะ,Dine-In,1,40,40.00,0.0,0.0,40.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-13,18:31,S0KSG,WO5,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-13,18:31,S0KSG,WO5,ODEN S โอเด้งเล็ก (018),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,2,โอนเงิน,,ODEN,JOJO SOBA SAMYAN
2023-12-13,19:00,Z9FEH,WO5,ODEN S โอเด้งเล็ก (018),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,3,โอนเงิน,,ODEN,JOJO SOBA SAMYAN
2023-12-13,19:00,Z9FEH,WO5,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-13,19:00,Z9FEH,WO5,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,3,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-13,19:00,Z9FEH,WO5,TAKO WASABI หมึกวาซาบิ (021),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,3,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-12-13,19:31,985N6,WO5,GENMAI CHA ชาข้าวคั่ว,Dine-In,2,30,60.00,0.0,0.0,60.00,VATable,2,Cash,,DRINKS,JOJO SOBA SAMYAN
2023-12-13,19:31,985N6,WO5,CUCUMBER SALAD สลัดแตงกวา (023),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,2,Cash,,APPETIZERS,JOJO SOBA SAMYAN
2023-12-13,19:31,985N6,WO5,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เย็น/Cold x 1,Dine-In,2,159,318.00,0.0,0.0,318.00,VATable,2,Cash,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-13,20:03,EIHXG,WO5,SOBA โซบะ (002)เย็น/Cold x 1,Dine-In,2,100,200.00,0.0,0.0,200.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-12-13,20:03,EIHXG,WO5,SMOKED CHICKEN ไก่รมควัน (011),Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,3,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2023-12-14,11:45,GL055,ESI,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,4,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-14,11:45,GL055,ESI,PILANGKASA SOBA  โซบะพีลังกาสา (006),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,4,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-12-14,11:45,GL055,ESI,BEEF SOBA โซบะเนื้อ (008),Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,4,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-14,19:08,YGCX5,ESI,SMOKED CHICKEN ไก่รมควัน (011),Delivery,1,79,79.00,0.0,0.0,79.00,VATable,Counter_7b30b643f7ebba1d6efd0b8881d3a512ceb9dcf403f723ea9919dc9071f1fba7,E-Payment,,SIDE DISH,JOJO SOBA SAMYAN
2023-12-14,19:08,YGCX5,ESI,SOBA ORIGINAL (001)ร้อน/Hot x 1,Delivery,1,149,149.00,0.0,0.0,149.00,VATable,Counter_7b30b643f7ebba1d6efd0b8881d3a512ceb9dcf403f723ea9919dc9071f1fba7,E-Payment,,SOBA,JOJO SOBA SAMYAN
2023-12-14,19:08,YGCX5,ESI,ไม่รับช้อนส้อมพลาสติก,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_7b30b643f7ebba1d6efd0b8881d3a512ceb9dcf403f723ea9919dc9071f1fba7,E-Payment,,,JOJO SOBA SAMYAN
2023-12-15,11:50,N3WDB,YMO,YUZU SOBA โซบะยูสุ (003),Dine-In,2,189,378.00,0.0,0.0,378.00,VATable,4,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2023-12-15,11:50,N3WDB,YMO,CUCUMBER SALAD สลัดแตงกวา (023),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,4,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2023-12-15,18:07,3Q267,YMO,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,3,Cash,,DRINKS,JOJO SOBA SAMYAN
2023-12-15,18:07,3Q267,YMO,SOBA โซบะ (002)ร้อน/Hot x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,3,Cash,,SOBA,JOJO SOBA SAMYAN
2023-12-15,18:07,3Q267,YMO,ODEN S โอเด้งเล็ก (018),Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,3,Cash,,ODEN,JOJO SOBA SAMYAN
2023-12-15,18:43,CR2G7,YMO,PILANGKASA SOBA  โซบะพีลังกาสา (006),Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,4,Cash,,SOBA,JOJO SOBA SAMYAN
2023-12-15,18:43,CR2G7,YMO,OYAKODON โอยาโกะด้ง (015),Dine-In,1,119,119.00,0.0,0.0,119.00,VATable,4,Cash,,DONBURI,JOJO SOBA SAMYAN
2023-12-15,18:43,CR2G7,YMO,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,4,Cash,,DRINKS,JOJO SOBA SAMYAN
2023-12-15,18:43,CR2G7,YMO,SOBA โซบะ (002)เย็น/Cold x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,4,Cash,,SOBA,JOJO SOBA SAMYAN
2023-12-15,18:43,CR2G7,YMO,CUCUMBER SALAD สลัดแตงกวา (023),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,4,Cash,,APPETIZERS,JOJO SOBA SAMYAN
2023-12-15,18:43,CR2G7,YMO,POTATO SALAD สลัดมันฝรั่ง (022),Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,4,Cash,,APPETIZERS,JOJO SOBA SAMYAN
2023-12-15,19:58,3294I,YMO,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,2,30,60.00,0.0,0.0,60.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2023-12-15,19:58,3294I,YMO,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระ (007)เย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,3,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2023-12-15,19:58,3294I,YMO,OYAKODON โอยาโกะด้ง (015),Dine-In,1,119,119.00,0.0,0.0,119.00,VATable,3,โอนเงิน,,DONBURI,JOJO SOBA SAMYAN
